user_id,item_id,rating,timestamp
406,306,2.840416441622178,1754638965
573,9,3.488383758008087,1759671932
727,395,3.357544562252431,1754618537
804,3,2.6755047848820146,1755238326
98,350,2.3500800257422805,1755474324
683,401,2.9045235306307653,1758904821
871,335,3.799421372229877,1761528200
725,487,3.5784196092045004,1756632816
986,291,2.481417494661062,1758073007
546,280,2.419116595990814,1759424302
960,214,3.6449632945645414,1760318475
738,459,2.438959497229713,1756820096
612,97,3.261057219455887,1759159478
942,419,2.7296177723990858,1762338289
461,100,3.85143736451171,1758854216
642,450,2.6326527894857166,1761788034
768,8,3.647229926253563,1758317936
4,60,3.113552408478148,1761083432
217,308,3.150505716364195,1756445833
502,145,2.033884925935191,1754604613
766,426,1.9137482060645494,1758111059
397,418,3.7295294706279294,1756239749
870,62,3.13303873860076,1760658714
794,120,2.463227883114482,1759265219
392,225,2.472457898259675,1761603242
206,104,3.2850172241977194,1760367282
14,461,3.283030867409897,1761279349
857,259,2.940935629181095,1757735964
553,348,3.393255866358116,1755888633
891,424,2.425469087399352,1759366034
460,254,2.8231735127758983,1758216611
690,428,3.839955463587851,1761542894
574,433,3.050076108790704,1760119927
863,206,3.071556044272016,1758162699
742,27,4.172562391129409,1756340089
240,169,2.3192523607409146,1755352670
563,335,3.4399296478768275,1755391229
95,75,3.877125323577214,1757389724
899,115,2.852917905439184,1762162533
733,68,3.4308613484144774,1757458954
484,353,2.5326372124233725,1754956324
406,233,2.790477675623572,1761875594
230,0,3.21287724009708,1757893436
748,166,3.419151957967996,1756177166
654,351,4.283096256529747,1759431557
170,217,3.8221292352656278,1761870086
540,272,3.014367038589282,1761298239
35,367,3.625739725970905,1761869899
524,250,2.835916736072143,1757252977
159,346,3.8221025556344865,1761665389
838,343,3.1149775740154393,1759841128
698,418,4.062651394302549,1760546229
242,173,3.216937714529483,1758548759
85,169,2.216570938766394,1755781789
795,245,2.45333340320066,1760493199
577,422,3.1328000579576516,1762061765
681,89,2.1613905704660152,1758534247
556,48,3.427125192500314,1756914138
573,445,3.491453512242207,1758890259
952,293,3.178798915142055,1761262213
645,406,2.45532161280238,1761882881
795,149,3.7470819198318095,1760675330
27,131,4.128021763836893,1755790407
619,432,3.17831866685096,1762223409
555,58,3.2852327292508394,1759940034
339,456,3.1174750942305476,1758621795
797,323,3.2914879506507804,1756142248
957,198,2.942729717491099,1758969549
330,214,2.9903392498028967,1761479863
639,385,3.473158132273611,1757175818
505,48,4.184331721848657,1760145515
347,471,2.3158019425992182,1761575122
472,231,2.9694360250451752,1756709047
230,246,2.4184636481752566,1761088816
189,381,3.846863924152909,1755277389
224,478,2.7413580384758283,1762319400
384,238,2.3417578321293417,1759676135
376,414,3.324886717668527,1760621326
282,366,3.895290691131044,1757866674
957,167,3.365138794441811,1755721260
632,47,3.1774208696760824,1757599307
627,50,3.2185327838692417,1760654356
972,298,3.820651857982967,1756658291
744,97,2.569309922627808,1755508120
258,438,2.985701793612797,1758741660
358,215,2.8172882611642587,1757802552
709,176,2.4237859745287516,1758068780
455,379,2.931113638210186,1757855259
410,473,4.004589752678905,1757126932
648,79,3.292592506441546,1756132739
317,184,3.5007662458807456,1756936957
676,366,3.0963729395861472,1756180486
224,460,3.307023441426293,1762347498
818,398,2.605296554823221,1757304408
233,26,2.871980598487738,1761683718
683,451,3.322582522013085,1761727688
663,463,3.1438576295669756,1761664684
974,447,3.189519873839822,1760005133
826,477,2.953179546711295,1761454618
373,491,2.8176414963463503,1755524100
671,413,4.775463100904936,1760842490
607,419,3.491047016533447,1760939985
471,194,3.264703899569396,1756118878
232,213,3.2175970591978236,1754703349
691,368,2.776571435102928,1761432341
112,341,3.0166197063650393,1758911613
829,113,3.188075207098483,1754969940
496,241,2.1457369020503054,1761930896
441,123,2.2866371134828896,1761509576
563,304,2.709179972798327,1755613023
267,75,3.1487019020624483,1754778082
509,310,2.8828985019303373,1761704329
806,468,3.7848030166201942,1759268125
385,311,2.2880472052860537,1760159110
386,195,2.703942506306717,1756619048
112,350,3.7740252329775466,1755606527
612,43,3.0676775417409923,1754961727
624,414,3.4482145096448193,1761824942
951,185,4.098770430608376,1754989270
80,342,2.6618770445375657,1761397348
698,245,2.9657371637350307,1756408299
112,436,2.8638617041336016,1761238282
1,83,2.023943452357239,1760111240
641,206,2.8532013851005313,1757298622
219,150,3.500847157204155,1755801291
565,155,3.2754304932466187,1760848277
854,15,3.598779299291333,1756772724
996,164,2.8134288867278987,1759929345
735,404,2.683637891477483,1755575320
224,462,3.864102813334136,1762349895
384,144,4.526157416743741,1756859637
402,497,3.163635800986683,1755420870
637,36,3.099220393741389,1761166240
129,332,3.733037946454785,1759356482
52,402,3.491679868927374,1761267614
683,413,2.548948149049227,1756902671
729,44,2.5551616018614496,1757781050
671,401,3.3382448900062305,1760078300
709,205,2.9794783022172444,1754812894
415,61,2.7725747871728053,1759506486
246,419,3.545467322064483,1760477696
835,355,3.103531219183146,1755804234
438,467,3.0442218134474928,1755135395
202,307,3.3920757913136486,1760510452
183,18,3.3054615171776964,1761846091
122,364,3.873986736480395,1759324550
400,299,2.606675099563348,1761582069
766,6,3.3844751283020686,1760096187
293,248,3.735530363787671,1762288295
279,427,2.3337588130732763,1760976306
836,116,2.8470031844465824,1754639992
883,67,3.582558579702569,1760466713
609,33,3.7677466520840652,1757794190
197,193,2.92429365544341,1760343529
981,324,2.683092055186086,1755850526
906,54,3.480621690019863,1759379803
510,265,3.5960593950708595,1755482997
751,479,2.420515943329585,1755065955
143,41,2.413260372719672,1760688344
608,296,3.1388525950320743,1761701579
200,460,3.3600418667764447,1758090280
123,230,2.870314481335539,1760790520
186,452,3.3465675573684024,1761713402
325,377,2.7418436508735793,1761665867
463,393,2.0664042048486295,1757536258
348,9,2.7959671325376587,1758148246
770,357,3.1481397701435903,1760495158
659,474,2.864395870679298,1761251700
763,443,2.4254384310755883,1757786394
954,127,2.104480291626686,1759317330
931,178,2.7719542332352156,1759251018
402,404,3.4605143953051756,1755715404
345,391,3.6366387638381656,1754959943
962,192,3.6219006896612402,1760900372
510,91,2.5991766150948763,1761750768
146,368,2.425327686759684,1761899900
147,230,3.268166331440514,1756224639
863,77,3.324061607236862,1754976146
710,84,3.242511832174271,1756024250
819,29,1.9949671603554275,1757452603
488,212,2.6524963954017773,1760793549
928,48,2.996675245757447,1757770078
935,264,3.2728199997811886,1757773760
639,144,5.0,1757004412
550,68,3.073172716128074,1754940302
337,57,3.1677710237537977,1757169883
871,184,3.2210437250071977,1757469573
640,61,3.3429703662589287,1759068176
778,478,3.1916598488812333,1762326225
987,307,3.0350303009597677,1757847200
952,444,2.866128538088124,1758419142
472,295,3.094411380558757,1758089704
945,165,3.2917383314089763,1758733521
150,170,3.1381805079525846,1761913737
414,62,3.199998916065081,1756693898
989,146,3.6760052462294213,1755215324
297,483,3.1858171920176748,1755400233
610,305,2.6904642122082696,1760303183
262,160,3.5500653007423413,1760027118
763,140,2.328634333652217,1755063703
143,333,2.4656446973315953,1756391109
345,96,3.182129665121857,1761201343
623,445,3.313873862991425,1755575478
571,220,2.4235085886751384,1756407835
880,42,3.215000433323259,1761092989
1,432,2.801738337018144,1757767655
896,291,2.794243068055554,1754741027
303,377,3.5687108424287435,1759137599
253,107,3.3676201699485473,1756259828
651,265,2.9947237538532034,1760465469
452,94,2.732332525954284,1756631575
36,261,2.3253758857601348,1757204305
159,312,3.75794037585647,1757567243
8,384,3.308985460849214,1761667054
232,70,2.780233618284021,1761078054
98,441,3.3656116447133173,1756079551
658,218,2.982756950087494,1755650433
815,20,2.897146671277941,1760689590
207,91,3.2247371468139536,1757392440
130,126,2.688866243931029,1757652830
403,79,2.837413172490128,1756890336
151,311,3.089976130883711,1761908422
53,237,2.761797301379757,1760221999
119,470,3.339371272237396,1758049099
672,371,3.9401268302969896,1759440062
919,403,2.634740020398892,1761749633
627,485,2.168295026917317,1755172185
586,181,2.05846287396756,1756419854
624,24,3.097295632524749,1758786972
967,155,2.673553427277407,1754632663
419,4,3.16763584009406,1761749311
421,119,3.0849362883283757,1760043719
103,276,2.214820134774262,1760359043
851,17,2.1525056917239613,1757638726
253,430,3.165482760069147,1757764554
226,197,3.14649269959064,1754767001
111,56,2.802056097022403,1758245100
509,92,2.402962055065746,1755880280
472,18,3.7287116460319742,1756218040
98,383,3.646910336206599,1755832139
152,352,3.156621034907248,1758301185
860,192,2.6043070523094807,1757444181
913,236,3.037022876844917,1762293122
895,386,2.477418977999087,1757606897
877,425,3.7001251741264163,1755436522
337,276,3.057350725346079,1755745077
705,226,2.1230005786959945,1755968402
821,232,3.19486055762397,1756124119
162,39,3.2479791151962303,1755799601
719,322,2.8590607604146494,1761324744
956,152,2.8692185583694676,1759095166
680,126,2.447414265363756,1755737125
995,236,3.2980172876001697,1760046757
160,485,2.67662307505977,1754781614
579,492,1.9419100577829769,1759477625
800,54,2.8170250935192853,1757792300
397,467,3.5085679777879477,1756814470
276,435,2.810022036084563,1758510458
815,171,3.8770673297815264,1758252658
915,108,3.2255439563762387,1761903538
503,353,3.193026042169008,1761440646
895,468,2.981543270611648,1754909068
391,183,2.9743156645582083,1756362248
134,438,2.9099135280962014,1754770292
194,367,2.8777991523433477,1759371326
400,470,3.2702622481372083,1758899932
639,197,2.6108626673353785,1761988954
32,370,2.467174473822088,1756320988
687,372,2.473510694590967,1761165973
459,460,4.0681888239005755,1757104317
954,496,3.2772594353357527,1755584608
882,86,3.1702383332501034,1755844267
469,200,2.4751197061718773,1757799695
374,336,3.3961810855594776,1756602077
21,321,2.955275388783709,1755948100
749,274,3.1697476825739686,1759383720
669,210,2.5515386415166215,1761739444
37,390,3.091523031471851,1755943489
229,117,2.945606570756936,1760064416
364,190,2.622117924995646,1761274381
562,41,3.3822703651064865,1762308229
437,41,2.246363292937861,1757723703
775,314,3.4089976182680473,1756680094
282,275,3.3574261293620635,1757854527
26,328,2.569481203226344,1758353528
225,16,2.5939279179167354,1755738360
276,282,2.898511527819537,1757423254
797,430,3.1585342451272096,1756385200
608,257,3.1002135290046358,1761605766
283,62,3.226366936988394,1759868882
878,61,3.8816505054183867,1759571180
959,99,2.8439215426467253,1761343479
480,18,2.6354260292977685,1758434262
452,16,3.4170539399982958,1757730703
828,324,3.892084889988281,1762273707
815,422,3.2779135195744526,1754792834
658,465,2.5231572691467647,1757118247
515,372,2.9731620384110555,1755780494
546,245,2.4561325905252307,1754637884
191,250,3.3284969047781914,1760455496
48,454,2.339980639740006,1757351828
511,80,3.220197423847583,1760546404
16,38,2.507149836191098,1761380275
171,35,3.0643745544438374,1760450039
219,423,2.841814096364396,1760938039
157,428,3.104397712321146,1755463933
476,387,3.1102238872033765,1755303485
45,485,2.5075281612072837,1758449890
372,408,3.3640504361297503,1757462193
517,196,2.9854979915855093,1757612628
98,157,2.867036139055271,1756319208
891,203,4.138071049356201,1759546860
744,195,3.3178303244669647,1759602862
36,215,2.967003058719373,1761281890
279,284,3.7408463271080983,1759646318
348,456,3.9375135715258294,1761615158
496,195,3.0069405299514598,1756542887
301,306,3.1838802631725525,1758730426
180,151,2.5482099776209393,1757239442
606,13,2.9360553282326287,1758984869
98,324,2.9508963251445812,1758673467
699,145,3.1114527334217192,1761555184
992,425,3.337525056525525,1760785945
115,56,3.2948793206197085,1754656254
190,210,3.1586701275983793,1761591652
252,267,2.4215814241562104,1759302408
980,209,2.5415541726083166,1757281868
927,16,2.7308883387511327,1758910725
982,285,2.8779619495994337,1760393267
160,343,3.5366203203254054,1755846795
255,202,2.451133746788798,1758525192
322,98,2.840184348244454,1759088046
127,278,3.519590686452055,1759464079
17,208,2.8666688749724276,1762146943
792,128,3.2326319959984984,1754936934
734,334,2.9313010969279625,1755663693
565,287,3.151234800614593,1756705621
569,251,2.9257608162459685,1760553946
322,264,3.3627436388301524,1758799073
871,270,2.228322348145463,1759374500
685,411,2.9335918169694564,1759602599
791,407,3.199872260536686,1760518337
625,187,3.2688012132241475,1760909804
287,418,4.5862887521385005,1756864996
942,213,3.138688974868232,1761152084
853,282,3.7497652493831746,1760219424
662,210,2.710336886118564,1762096118
961,364,3.7540504495164395,1759117539
638,75,3.45386574702235,1755404899
154,147,2.5636998349030464,1759422470
489,320,3.168911270813118,1755944294
385,212,3.060320770077415,1760732580
985,432,3.417572549965473,1762281493
784,108,2.8994241878853253,1759847303
103,128,2.8488010582462207,1755121897
928,9,3.692464960085382,1759371411
392,46,2.9811236980081977,1760123320
810,378,3.4632689055117885,1756635305
245,314,3.013933743588872,1758248315
175,95,3.840074218215045,1755278431
38,445,2.716508214430389,1761519420
476,102,2.6950556762179936,1762184065
681,379,3.8575598584765385,1762078132
758,341,2.8595468077808905,1761395537
537,145,3.8195763696930882,1758701829
866,367,3.4748541381820175,1757343987
817,429,2.9472742102667913,1758488493
920,415,2.095102283877273,1759010597
407,26,3.017076389315435,1757041556
524,219,3.9979818534291103,1756961641
827,17,3.643556473116851,1755506525
505,166,3.8140922095327565,1760930329
902,432,2.7622866635560994,1755229445
824,476,3.4313839006181945,1759721906
35,81,3.39087329774868,1761095213
684,427,3.559112908914549,1756407544
19,71,3.320489114053563,1755060336
320,309,2.0468195617748286,1755439729
775,478,2.9575158068718976,1755874461
511,253,2.428976118117314,1756744269
399,161,2.9213352892103237,1761722051
653,326,3.492544326661372,1761305926
971,419,3.190228798004734,1758000574
882,401,3.6228354141703796,1762036741
470,37,3.1842335736853227,1759765995
142,442,2.356307336900996,1754851861
91,392,1.7690683276089125,1754756400
353,200,3.0782814221583883,1757438543
833,493,3.002507953620895,1754923505
799,199,2.5898781264684905,1758627184
726,254,2.1508273464936947,1758982190
958,178,2.66162702868281,1757632448
853,34,2.97486335167658,1760005296
50,81,3.3411111315952002,1759463771
664,388,3.097670494051779,1761525542
697,397,3.8253721957751186,1760518975
574,219,3.4293647986397007,1757647354
189,157,3.801830089016938,1762341801
124,3,3.04137435748947,1756796129
149,166,3.367203183471993,1757481660
313,467,2.7997356883699993,1755200088
569,447,3.5652661333241804,1755177751
341,408,3.198224283537861,1759727630
304,411,2.775525328704854,1760807826
691,203,3.01159575679671,1759221688
681,193,2.8902635261689795,1760024184
837,234,3.248729882565003,1756986078
782,205,2.4217587512195733,1759946156
53,149,3.0423365993397047,1756890238
443,158,3.292672899816946,1756846811
612,278,3.059597590941547,1762299509
992,303,3.674724883371031,1760193206
263,403,3.3989004737379895,1759312328
52,380,3.018484918810027,1758434311
571,165,3.1577871907381754,1754828720
619,310,3.1503678512472626,1757493572
4,67,3.213104685343202,1760188456
102,462,2.3166459795525216,1761451554
195,87,2.8553318483768937,1757266819
773,216,2.2709476421439794,1761877934
876,0,3.6595345058030064,1758180409
991,134,2.969622683801538,1757867318
883,184,3.081940520986834,1755681085
349,350,3.4623780284986134,1762108727
46,139,3.2397537513023034,1760321486
866,105,2.4953515949530614,1759673702
822,132,3.2045264916169542,1762130344
935,107,2.8467839515617284,1758697249
819,177,2.1547326234213777,1755398412
655,297,2.6565318395726845,1760690976
268,357,3.0247535358788067,1756428954
369,379,3.037825802172666,1760266947
635,395,2.292976588785494,1756203138
105,358,3.6405495623866226,1756455331
669,145,2.9679876871651727,1757654775
658,449,3.0271035992735893,1761247343
656,73,5.0,1757994729
119,462,2.8354368504329903,1758438439
830,477,3.250525174285832,1759828141
786,107,2.8308301151658295,1757927963
603,121,2.5908475041767414,1757702018
57,16,3.2908158951606685,1762217905
950,195,3.825452170509306,1755237378
345,326,3.3649568953373405,1761320086
740,317,3.554663038935308,1757328166
473,296,2.7659089507591252,1760158897
116,478,2.2364171585515495,1755182792
829,498,3.7496714896830614,1760002013
790,251,4.067254532853118,1759179484
126,486,3.7797248416251383,1757413093
392,118,2.8531256209155242,1755326811
907,161,2.4453210063049386,1756628244
640,197,2.545936933320878,1760834031
57,497,2.174728497783051,1758932364
633,485,2.947168365864316,1758495873
512,44,3.951777164290197,1755629501
750,313,2.9836880800797316,1759724460
801,178,3.1801600855933017,1759422431
95,381,3.7386499570169716,1755195714
637,417,2.8811100681849204,1754965492
117,43,4.019883607763216,1757392728
559,270,3.9968977555974075,1761017375
600,77,2.9409559320976584,1757874174
487,325,2.7314298840698616,1758680052
236,177,3.3756180909195614,1756274334
884,356,2.8280082714413637,1756802810
896,497,2.4383171730564075,1755569513
271,415,3.642368346647342,1760185431
188,450,3.626088882693196,1758815220
998,2,3.1679423964166893,1760305420
703,213,2.7027689314369314,1755853794
446,341,2.467256877619824,1759484524
580,73,5.0,1759141206
789,50,2.7640268052287285,1757522284
860,66,2.9283671344573707,1758410083
246,331,3.75351829072162,1758531524
962,92,3.598123506343177,1757313990
75,175,3.6929589707697597,1760119374
153,144,4.2795043782339475,1758109848
655,6,2.8844148107876686,1757025864
434,268,3.388319561458281,1757235070
996,375,3.2296120464530316,1756349765
85,321,3.7797512533041844,1757894673
696,3,3.2279933388771407,1756700551
284,137,3.9358460422835777,1759022792
973,230,3.2898579248121367,1761273383
219,87,3.537178720055897,1759443432
68,16,2.8423346750907403,1758468862
46,51,3.0193407077594685,1758009852
93,133,3.550091587232658,1756254303
749,210,3.8463378847449268,1762184523
957,324,3.4150460766798925,1758867388
452,479,2.961261731618473,1757501228
203,457,3.6903424723114284,1756608064
911,392,1.933502502755339,1755883264
217,218,2.30675150962137,1758915486
473,204,3.4703249566115666,1756871615
431,210,3.046902977574962,1760752965
340,276,3.3191853836433927,1758329166
550,23,3.0458165199289327,1760649012
611,485,3.2863305223712755,1757956151
288,3,2.6105235754285108,1759255544
253,151,3.327454429662255,1754638936
733,442,3.5026775708392397,1760316528
356,482,3.794019843886077,1755187272
22,258,4.037702499229297,1756428859
761,323,3.148352577902574,1760154498
521,356,3.138726286124382,1758995056
757,167,2.2717536280745056,1755072912
836,175,2.738181929951741,1761786877
99,309,2.921527370252407,1755015021
801,290,3.5471974119909184,1757670831
179,478,2.729726461090963,1761219148
222,55,3.400800302958794,1754993000
905,107,3.0135565796932307,1760451528
761,472,2.915676932997105,1761619219
658,295,3.1782126526041443,1755154743
441,460,2.8497833639355776,1755991588
607,323,2.811784732105048,1759860787
768,301,2.2000576732587396,1760626184
324,333,2.882374284037294,1756930646
515,140,2.7717494294123126,1758739178
15,154,2.8564581493245176,1760795647
791,261,3.208637252165225,1755610166
335,272,3.3774062942621277,1760345701
758,419,3.1537506323884115,1755515268
257,231,3.519049862471396,1756129929
496,240,3.3130336748296587,1758968345
987,354,2.8741633607958352,1760800429
895,336,2.8530817923648737,1761253778
159,488,3.156660184979151,1759099164
474,257,3.4635245798626992,1762252860
851,248,3.7175360979734973,1757056779
663,76,3.725264475280393,1759172353
907,179,2.733176263868228,1758599034
689,65,3.3419186915574377,1759644601
674,307,3.337670373395009,1757632537
379,347,3.6567488528340784,1761100620
544,170,3.47392754785595,1757024171
928,473,3.4187902882720076,1762221774
956,21,2.3801080564129435,1757238236
690,366,2.5236669456366925,1755884337
426,106,3.143333790895373,1761532756
612,438,3.2127381353681264,1761912898
267,322,2.476244884185218,1759679648
834,226,3.029363840017246,1756264284
576,443,3.3203522413912223,1757041172
416,441,2.4301985671472996,1755409512
167,395,3.586590901526356,1761979288
841,215,2.854867761139113,1760774250
42,68,3.62985251127538,1755862675
555,83,2.7345137317109267,1759280762
284,102,2.4888147003994963,1760954400
396,38,2.780250254417192,1758667917
11,12,2.9702651583488726,1761820793
606,296,2.831984300654534,1759256288
301,312,2.9398471956789387,1760798383
897,180,3.2288440932412876,1761245060
252,492,2.9345430613872936,1761388714
498,267,2.993896540494789,1761708063
753,12,2.163226020286235,1759422823
34,119,3.2144864603205616,1759865938
726,457,2.9570733087014234,1757539747
848,352,3.8227763050392225,1756950684
89,56,2.5451825125786995,1755826880
775,39,2.1121806958293576,1760958989
604,373,3.4426297762888987,1761347182
921,335,3.2149779737122723,1756095171
969,127,2.5080882693005218,1761080587
601,172,2.2391815794395495,1756026367
417,34,3.840807459451113,1755791624
114,258,3.737980547208338,1758638230
616,375,1.7618444965935212,1756586508
902,4,2.8345940749322693,1758988039
195,217,3.8694109691878307,1756495423
825,10,2.784968029502829,1761129635
500,381,2.805545357851541,1759540912
625,326,2.8611625447797406,1758089451
492,116,2.4582222854887275,1756568148
74,183,2.1560708963263315,1756943277
412,393,3.6500246597528716,1761675860
375,361,2.109254192943763,1758786481
419,115,3.1389825947428354,1756419274
728,161,3.465927922048185,1759077662
276,66,2.3733004510775957,1760577580
760,199,2.6162167948618955,1756615172
675,30,3.644558834854196,1755492471
393,74,3.2737705367703103,1754933039
868,236,2.706103940619898,1759312667
456,326,3.6036667102750104,1761523871
919,492,3.6234006080126444,1756803502
191,65,3.5274481781289224,1757767948
738,69,2.632042897765239,1759426598
688,296,2.819499902304377,1760293369
98,446,3.242762051398123,1759085059
547,415,2.907451605312108,1762240511
977,19,3.4699262613893356,1761694831
998,440,2.3658052800012026,1760580882
95,225,2.2696728389647265,1759264342
663,433,3.106350599562011,1758138600
662,463,2.759327493222578,1760448187
189,408,2.737087597016369,1757881185
735,395,2.15006394103695,1754787604
36,198,3.0122820182033876,1757660570
779,38,2.9829411953376685,1755921345
368,144,5.0,1759826056
694,44,3.183391251809456,1754601618
524,394,3.1955937501811196,1755429801
278,325,3.6086973344746367,1758492432
216,380,2.3659916654561255,1760366269
866,406,3.2840832286051294,1755214050
872,90,2.1879891062292005,1756662768
797,237,2.5923419578219598,1756378042
272,69,2.475794445390414,1756624999
880,165,3.440413909715298,1760828847
61,129,2.9989370074682267,1759383825
595,213,3.327449686004532,1762161931
879,339,2.473604114610574,1762025550
728,88,2.8919495499079915,1757785109
341,334,2.619339466737358,1754956348
396,251,3.231724595577847,1755151902
698,368,2.5066352809090593,1755345172
18,348,3.668052188367616,1759587756
176,71,2.2333539331737433,1755885368
611,164,2.5979234608193678,1759173570
395,48,3.850119895883484,1762367047
444,51,2.7946277278364566,1758828406
232,288,2.390790791938172,1757867203
914,277,3.1299511978901977,1760452876
75,113,2.80396466419787,1761087773
264,238,2.645423101213086,1760323720
454,132,2.6920437674812803,1755858323
795,486,4.392508257553269,1756349901
717,273,2.883868823447313,1754716877
734,165,2.0866589618229003,1758818256
